CustomerID,CustomerName,TotalRevenue
17288,Dwayne Torres,$4,891.00
11379,Gary Vazquez,$4,890.79
15808,Natasha Blanco,$4,888.61
15799,Victoria Anderson,$4,887.83
15587,Jessica Ward,$4,887.83
12213,Alejandro Lal,$4,883.06
12825,Kelvin Hu,$4,883.06
17056,Shaun Lal,$4,881.61
16712,Suzanne Lu,$4,881.61
17293,Alexandra Allen,$4,881.61
17065,Cedric Chen,$4,881.61
14149,Donald Srini,$4,881.61
17079,Tracy Rai,$4,881.61
17071,Tammy Raji,$4,881.61
12766,Jordyn Bryant,$4,881.59
12546,Clarence Andersen,$4,880.10
15589,Gilbert He,$4,880.10
15725,Trevor Price,$4,880.10
12495,Lucas Miller,$4,880.10
12276,Alisha Shan,$4,880.10
12501,Cory Sai,$4,880.10
15754,Crystal Xu,$4,880.10
12229,Kari Gomez,$4,879.33
15797,Isaac Cox,$4,879.33
11406,Latoya Xu,$4,878.62
14838,Darren Alvarez,$4,878.27
28871,Jasmine West,$4,878.12
12855,Philip Diaz,$4,877.85
15764,Louis Guo,$4,876.80
11340,Melody Munoz,$4,876.43
16159,Mindy Goldberg,$4,874.87
15717,Alexia Henderson,$4,874.56
12852,Teresa Carlson,$4,874.56
20470,Melissa Gonzales,$4,871.60
15752,Bobby Rodriguez,$4,871.60
20665,James Evans,$4,871.46
13808,Richard Perez,$4,869.45
14167,Pamela Subram,$4,869.45
16708,Kellie Sanz,$4,869.45
14148,Shaun Sharma,$4,869.45
20708,Devin Thompson,$4,869.07
12850,Johnny Raji,$4,869.06
11578,Trisha Huang,$4,869.06
12829,Micah Li,$4,868.69
17259,Trisha Wang,$4,867.23
13842,Kenneth Xie,$4,867.23
11345,Robin Ramos,$4,866.52
12735,Donald Mehta,$4,866.51
16176,Michele Torres,$4,866.51
16169,Dennis Lin,$4,866.51
15755,Connor Flores,$4,866.51
11492,Terrence Chander,$4,866.51
15225,Yolanda Bhat,$4,863.56
12479,Priscilla Tang,$4,863.56
12228,Mayra Martinez,$4,863.55
12266,Tiffany Lin,$4,863.55
12487,Willie Zhu,$4,863.55
12230,Wesley Zheng,$4,863.17
20483,Austin Kumar,$4,862.06
28840,Valerie Harrison,$4,861.01
15753,Margaret Li,$4,860.98
15218,Willie Johnsen,$4,860.98
15219,Clayton Chen,$4,860.98
15800,Alberto Serrano,$4,860.98
29238,Xavier Powell,$4,859.90
14769,Jessica Powell,$4,859.51
14147,Marcus Rivera,$4,859.51
14709,Ian Martin,$4,859.51
14822,Jessica Martin,$4,859.51
13789,Julie Shan,$4,859.51
14140,Meagan Sai,$4,859.51
14139,Meredith Sai,$4,859.51
14137,Joy Ruiz,$4,859.51
14797,Steve Gao,$4,859.51
13790,Nina Deng,$4,859.51
14541,Douglas Kapoor,$4,859.51
14834,Ebony Jimenez,$4,859.51
13778,Roger Huang,$4,859.51
29279,Hailey Turner,$4,859.33
12861,Robyn Jimenez,$4,855.43
15185,Jonathan Evans,$4,855.04
15729,Mayra Suri,$4,855.04
12858,Adriana Mehta,$4,855.04
28842,Nicole Bailey,$4,854.91
15726,Faith Barnes,$4,854.66
13561,Gary Navarro,$4,854.66
17295,Victor Sanz,$4,853.98
14823,Nelson Harrison,$4,853.98
13774,Steve Guo,$4,853.98
15171,Destiny Jones,$4,853.18
12839,Dominique Fernandez,$4,853.18
21348,Alexis Patterson,$4,853.18
17320,Alan Zhu,$4,852.87
15597,Terry Raji,$4,852.51
16157,Cindy Raman,$4,852.51
15170,Jermaine Martinez,$4,852.51
15226,Lori Moreno,$4,852.51
15182,Deanna Srini,$4,852.51
11570,Kristin Andersen,$4,852.51
14800,Abby Arthur,$4,851.71
11571,Joel Sai,$4,851.70
29255,Kyle Washington,$4,850.50
29252,Alex Parker,$4,850.50
29032,Taylor Ramirez,$4,850.50
29111,Dale Anand,$4,850.50
17328,Michelle Cox,$4,848.45
17242,Dale Chande,$4,847.89
16180,Kyle Perez,$4,846.94
17240,Dustin Luo,$4,845.46
16675,Kristi Arthur,$4,845.46
29264,Riley Brooks,$4,844.97
12857,Raul Kumar,$4,844.41
15220,Micah Liu,$4,844.41
15192,Tasha Shan,$4,844.41
12747,Colleen Hu,$4,844.40
11590,Erika Diaz,$4,844.40
17299,Jaclyn Ferrier,$4,842.94
17241,Omar Chander,$4,842.94
17248,Alicia Beck,$4,842.94
17048,Natasha Gutierrez,$4,842.94
17278,Isabella Price,$4,842.94
14801,Riley Simmons,$4,842.93
14789,Rosa Zhang,$4,842.93
11583,Karla Xu,$4,841.44
11613,Meredith Prasad,$4,841.44
12225,Kathleen Ortega,$4,841.44
15135,Derek Kumar,$4,841.44
15801,Katrina Shen,$4,841.42
28673,Arianna Reed,$4,840.01
13836,Dominic Sara,$4,839.94
17246,Micah Wu,$4,839.94
14772,Stacy Torres,$4,839.94
13829,Randall Carlson,$4,839.94
14795,Crystal Gao,$4,839.94
15784,Rebekah Vazquez,$4,838.89
15767,George Prasad,$4,838.89
11582,Claudia Ma,$4,838.88
12499,Heather Wang,$4,838.88
11339,Dennis She,$4,838.88
15150,Colleen Shan,$4,838.88
12388,Casey Kumar,$4,838.88
12624,Jamie Xu,$4,838.88
16707,Derrick Serrano,$4,837.41
16664,Sophia Nelson,$4,837.41
12232,Sean Hernandez,$4,835.92
15732,Sandra Zhu,$4,835.92
15228,Jermaine Raman,$4,834.44
29222,Evan Perez,$4,833.94
29138,Eduardo Wood,$4,833.94
21138,Kaylee Phillips,$4,830.37
24666,Hannah Martinez,$4,829.52
28667,Devin Williams,$4,829.52
17510,Jason Butler,$4,828.56
24759,Brooke Stewart,$4,828.40
15595,Andre Sanchez,$4,827.84
13562,Bryant Van,$4,827.84
11588,Candace Mehta,$4,827.84
15793,Renee Navarro,$4,827.84
15765,Gilbert Deng,$4,827.84
16158,Kathleen Gomez,$4,827.84
11564,Jorge Liang,$4,827.84
15145,Crystal Lu,$4,827.41
15183,Michele Raji,$4,827.41
24664,Ian Washington,$4,827.28
12226,Faith Ward,$4,826.70
12548,Alexandra Collins,$4,826.70
15585,Roy Garcia,$4,825.56
12854,Reginald Romero,$4,825.56
12813,Reginald Ramos,$4,825.56
15223,Ebony Martin,$4,824.88
12378,Brianna Sanchez,$4,824.88
15143,Kelvin Wang,$4,824.88
15757,Edwin Ferrier,$4,824.88
12867,Laura Ye,$4,824.88
15786,Marshall Andersen,$4,824.51
29167,Dawn Shen,$4,823.15
19454,Roger Sharma,$4,822.11
17504,Anna Williams,$4,820.83
17256,Noah Flores,$4,820.83
12833,Sheena Goel,$4,816.77
15724,Roger She,$4,816.77
13795,Carl Raje,$4,815.31
29960,Kok-Ho Loh,$4,814.23
16662,Stacey Gao,$4,813.06
17294,Ruth Arun,$4,813.06
14803,Stacy Martin,$4,813.06
13844,Phillip Mehta,$4,813.06
14819,Dana Ruiz,$4,813.06
29278,Janet Scott,$4,812.95
28847,Carly Xu,$4,812.95
28854,Morgan Walker,$4,812.95
29242,Blake Thomas,$4,812.95
29019,Isaiah Morris,$4,812.95
29223,Angel Phillips,$4,812.95
28859,Micah Cai,$4,812.95
28672,Blake Johnson,$4,812.95
29237,Jennifer Jenkins,$4,812.95
28770,Sebastian James,$4,812.95
28869,Isabella Howard,$4,812.95
29048,William Harris,$4,812.95
24671,Christian Perry,$4,811.83
12231,Isabelle Patterson,$4,811.26
12853,Evelyn Malhotra,$4,811.26
19439,Franklin Xu,$4,806.63
24496,Katelyn Mitchell,$4,806.32
29128,Alyssa Reed,$4,806.32
17233,Michele Raman,$4,804.27
17055,Willie She,$4,804.27
17047,Kendra Rubio,$4,804.27
12764,Alexandra Harris,$4,804.27
17258,Fernando Green,$4,804.27
17232,Walter Jimenez,$4,804.27
17049,Krystal Lu,$4,804.27
17334,Luis Lopez,$4,804.27
19476,Sarah Anderson,$4,802.79
15591,Darren Srini,$4,802.75
11470,Jay Suarez,$4,800.22
15151,Karl Shen,$4,800.22
15144,Deanna Serrano,$4,800.22
11577,Janet Serrano,$4,800.22
11605,Heidi Subram,$4,800.22
11382,Edward Patterson,$4,800.22
15576,Carly Raje,$4,800.22
11561,Briana Dominguez,$4,800.22
16156,Javier Hernandez,$4,800.22
29168,Derrick Romero,$4,799.67
29239,Samantha Miller,$4,799.67
24757,Alisha She,$4,799.67
19438,Shannon Hu,$4,793.38
28678,Ben Adams,$4,793.00
28844,Emma Rivera,$4,793.00
21980,Beth Moreno,$4,789.74
17824,Mario Pal,$4,789.74
29174,Richard Parker,$4,789.73
24431,Abigail Morgan,$4,789.73
29175,Sean Rivera,$4,789.73
29011,Allison Roberts,$4,789.73
28870,Brian Watson,$4,789.73
29203,Laura Hu,$4,789.73
29166,Jaime Hernandez,$4,789.73
28841,Samuel Gonzales,$4,789.73
29201,Kara Jai,$4,789.73
29258,Makayla James,$4,784.22
24418,Brandon Garcia,$4,784.22
29276,Sydney Flores,$4,784.22
28769,Brianna Foster,$4,784.22
24344,Wayne Chander,$4,784.22
29275,Taylor Thomas,$4,784.22
24392,Molly Prasad,$4,784.22
28828,Andrea Murphy,$4,784.22
29236,Eric Young,$4,784.22
19365,Wayne Shan,$4,775.69
29204,Austin Sharma,$4,774.29
28845,Kaitlyn Simmons,$4,774.29
28671,Gabrielle Russell,$4,774.29
29261,Robert Turner,$4,774.29
29004,Andrew Thomas,$4,774.29
29044,Olivia Wilson,$4,774.29
29265,Marissa Diaz,$4,774.29
29221,Kelly Bennett,$4,774.29
28846,Cynthia Lopez,$4,774.29
29202,Jerry Kumar,$4,774.29
29225,Matthew Lee,$4,774.29
19339,Lance Gomez,$4,769.07
19420,Stanley Raman,$4,767.94
19340,Renee Dominguez,$4,766.85
19364,Alejandro Nara,$4,765.76
30064,Judy Thames,$4,748.45
19453,Veronica Rana,$4,716.03
20993,Mitchell Xie,$4,709.55
17513,Micheal Saunders,$4,707.57
14945,Samantha Lewis,$4,707.57
16944,Alejandro Raji,$4,700.46
17779,Madison Patterson,$4,696.48
19325,Kelli Chen,$4,690.97
22951,Chelsea Mehta,$4,687.75
20160,George Garcia,$4,682.13
22178,Jessica Bell,$4,677.82
20818,Rachel Powell,$4,674.96
21192,Regina Sai,$4,673.40
20816,Connor Ross,$4,672.74
24598,Irma Sherwood,$4,672.28
22230,Jordyn Bennett,$4,666.67
16570,Julie She,$4,662.35
23408,Ivan Perez,$4,661.80
17741,Alvin Xu,$4,660.12
18906,Adrienne Gutierrez,$4,660.03
20823,Troy Martinez,$4,659.51
14978,Jamie Ortega,$4,651.18
21189,Desiree Rubio,$4,650.18
17898,Janet Sanz,$4,650.18
22958,Brandy Fernandez,$4,650.18
23421,Willie Yuan,$4,650.18
23665,Crystal Yang,$4,649.09
24303,Megan Diaz,$4,649.09
22940,Briana Ashe,$4,649.09
20418,Joe Vazquez,$4,649.00
15050,Joshua Miller,$4,647.90
17873,Alejandro She,$4,644.67
17742,Randall Romero,$4,639.15
21976,Jacqueline Torres,$4,639.15
23538,Carlos Evans,$4,639.15
21229,Latoya Jai,$4,639.15
23645,Curtis Zheng,$4,639.15
16493,Brenda Fernandez,$4,637.96
20990,Mayra Raman,$4,636.82
22988,Patricia Madan,$4,634.73
17086,Xavier Anderson,$4,634.73
17980,Paige Hughes,$4,634.73
14967,Bridget Xu,$4,634.62
24371,Leslie Navarro,$4,634.17
20994,Autumn Ma,$4,631.85
14927,Chelsea Martinez,$4,630.20
22748,Adam Phillips,$4,628.01
21710,Brittany Gonzales,$4,626.89
20814,Margaret Lu,$4,625.78
18902,Steve Chen,$4,625.78
16685,Robin Dominguez,$4,622.47
22114,Lucas Martin,$4,622.47
14979,Rodney Serrano,$4,622.47
20819,Raymond Madan,$4,620.84
24661,Madison Jones,$4,620.84
17651,Ethan Butler,$4,619.15
22937,Jose Baker,$4,618.16
17777,Armando Alvarez,$4,618.16
23534,Ashlee Luo,$4,618.16
23432,Jordan Roberts,$4,618.16
23659,Drew Shan,$4,618.16
24367,Ross Sara,$4,618.16
22954,Justin Thompson,$4,618.16
24481,Dennis Sun,$4,618.16
17107,Priscilla Yuan,$4,618.16
20983,Meredith Vance,$4,617.50
15055,Patrick Torres,$4,616.97
20423,Alicia Goel,$4,616.40
17778,Kari Prasad,$4,614.21
21984,Kristy Suarez,$4,614.05
24480,Kelli Liu,$4,614.05
16484,Dustin Lal,$4,613.96
22934,Tonya Kumar,$4,611.52
24378,Brandi Jiménez,$4,611.52
22938,Hector Blanco,$4,611.52
17629,Tabitha Torres,$4,611.52
16345,Francis Ramos,$4,611.43
14990,Nelson Ramos,$4,611.38
18203,Louis Kumar,$4,610.34
21230,Carla Rodriguez,$4,609.64
17512,Cesar Suri,$4,608.45
22907,Barry Sai,$4,607.11
21191,Willie Lu,$4,607.11
22932,Maurice Jai,$4,607.11
24596,Heather Zhao,$4,606.56
23348,Tiffany Chen,$4,604.88
19771,Tasha Jai,$4,604.79
19766,Edwin Lin,$4,604.79
22267,Brianna Rodriguez,$4,604.79
18907,Priscilla Nara,$4,604.79
22041,Paige Morris,$4,604.79
20159,Ernest Zhu,$4,604.79
21939,Thomas Roberts,$4,600.38
22050,Richard Bailey,$4,597.39
17834,Michele Gill,$4,595.38
23431,Margaret Guo,$4,594.94
17902,Ruth Lopez,$4,594.94
24307,Tina Sara,$4,594.94
16684,Joel Perez,$4,594.86
22117,Sydney Perez,$4,594.86
22118,Jennifer Parker,$4,594.86
18201,Karla Xie,$4,594.29
16686,Kristine Alonso,$4,594.29
15054,Roger Anand,$4,591.52
17635,Terry Deng,$4,589.43
19271,Kristopher Fernandez,$4,589.34
23859,Megan Anderson,$4,589.34
20158,Rodney Blanco,$4,589.34
19763,Roger Lu,$4,589.34
20984,Sabrina Rubio,$4,589.34
14952,Holly Srini,$4,589.34
20154,Raul Luo,$4,589.34
14951,Katie Rai,$4,589.34
20151,Jamie Guo,$4,588.77
18200,Alfredo Gomez,$4,586.34
17511,Tabitha Subram,$4,586.34
20996,Keith Shan,$4,585.74
20989,Cassandra Sara,$4,584.36
22713,Joseph Miller,$4,583.75
22299,Richard Murphy,$4,580.82
14956,Krista Romero,$4,580.82
18193,Louis Yuan,$4,580.82
21195,Rafael Xu,$4,579.50
22030,Barbara Shen,$4,579.50
21257,Evelyn Subram,$4,579.50
17998,Tammy Weber,$4,579.50
23655,Grace Murphy,$4,579.50
23539,Darren Munoz,$4,579.50
23420,Mario Moyer,$4,579.50
22943,Timothy Parker,$4,579.50
24366,Melvin Luo,$4,579.50
24586,Jerry Luo,$4,579.50
24301,Tasha Rai,$4,579.50
24468,Whitney Patel,$4,579.50
24458,Frederick Rodriguez,$4,579.50
23656,Naomi Ramos,$4,579.50
23121,Danny Ramos,$4,579.50
21199,Ruth Raman,$4,579.50
24300,Naomi Gomez,$4,579.50
23332,Martin Garcia,$4,579.50
23331,Jeremiah Gray,$4,579.50
21983,Glenn Liang,$4,579.50
17847,Logan Lee,$4,579.50
17096,Samantha Bennett,$4,579.50
23120,Javier Browning,$4,579.50
23648,Karla Chander,$4,579.50
21659,Gabrielle Jenkins,$4,578.83
24386,Isabella Walker,$4,578.83
20820,Kathleen Rubio,$4,578.83
18903,Louis Zeng,$4,578.83
17515,Lacey Li,$4,578.30
18202,Erika Gill,$4,578.30
15073,Tasha Chander,$4,578.30
14997,Angel Cooper,$4,578.29
18198,Cedric Xu,$4,578.29
20152,Rafael She,$4,577.74
21921,Lucas Collins,$4,577.74
22128,Melissa Perry,$4,577.16
17514,Cedric Zhou,$4,577.16
22008,Alisha Ye,$4,576.06
20426,Johnathan Perez,$4,574.42
20156,Jay Madan,$4,574.42
20992,Julio Serrano,$4,574.42
20822,Shannon Ruiz,$4,568.66
22732,Sean Turner,$4,567.23
15063,Kari Malhotra,$4,567.23
18196,Ivan Rana,$4,567.23
18204,Tiffany Cai,$4,567.23
21727,Arianna Flores,$4,566.13
19264,Kristopher Gonzalez,$4,566.13
20420,Evelyn Mehta,$4,566.13
19765,Ruben Patel,$4,566.13
18900,Mathew Torres,$4,566.13
20424,Marie Romero,$4,566.13
20987,Marshall Zeng,$4,566.13
21741,Alexa Sanders,$4,560.61
20995,Danny Suarez,$4,560.61
19270,Shawn Shen,$4,560.61
20812,Preston Prasad,$4,560.61
19770,Rosa Liang,$4,560.61
17647,Molly Lopez,$4,555.65
17648,Gilbert Sharma,$4,555.62
17766,Jake Xu,$4,552.32
22058,Jake Zukowski,$4,550.68
20991,Frederick Sai,$4,550.68
20425,Sabrina Torres,$4,550.68
14969,Julio Vazquez,$4,550.68
21768,Cole Watson,$4,550.68
20157,Riley Reed,$4,550.68
20817,Geoffrey Rodriguez,$4,550.68
19269,Kathleen Navarro,$4,550.68
18189,Nancy Mehta,$4,550.68
20821,Hany Morcos,$4,550.68
20988,Anna Martin,$4,550.68
20985,Autumn Liu,$4,550.68
18899,Glenn Liu,$4,550.68
16483,Warren Jai,$4,550.68
20416,Dale Goel,$4,550.68
21813,Dalton Brown,$4,550.68
20815,Tracy Andersen,$4,550.68
17780,Alisha Huang,$4,544.61
17767,Tommy Raje,$4,532.44
29758,Dorothy Fox,$4,512.02
12253,Jenny Sun,$4,493.96
29541,Gytis Barzdukas,$4,481.71
12021,Deborah Yuan,$4,468.02
23410,Carrie Alvarez,$4,438.27
24597,Lee Dominguez,$4,430.50
29765,Paul Fulton,$4,423.11
29400,Marvin Browning,$4,411.67
29403,Erik Romero,$4,411.09
23593,Krystal Zhou,$4,408.96
12241,Kristine Sandberg,$4,408.35
22909,Tommy Goel,$4,398.48
23653,Devin Campbell,$4,392.41
22942,Brittney She,$4,388.54
23544,Misty Raje,$4,387.97
24381,Danny Serrano,$4,387.43
12245,Francisco Gonzalez,$4,383.82
24364,Henry Prasad,$4,381.90
12240,Clayton Sharma,$4,381.30
12250,Andrea Collins,$4,381.30
29398,Bruce Suri,$4,380.74
16046,Robyn Gomez,$4,379.27
24459,Kristin Carson,$4,376.94
22939,Rebekah Arthur,$4,376.94
23661,Abigail Washington,$4,376.94
17945,Julio Rubio,$4,376.94
23106,Kathryn Yuan,$4,371.39
22935,Tamara Shen,$4,366.43
23425,Rachael Lopez,$4,366.43
23436,Tanya Munoz,$4,365.33
12014,Devin Sanders,$4,364.72
12013,Kayla Lewis,$4,364.72
29391,Ebony Chandra,$4,364.72
12242,Gilbert Liang,$4,363.61
12246,Shawn Luo,$4,361.71
24368,Ebony Prasad,$4,360.91
24304,Beth Serrano,$4,360.91
21996,Amy Gao,$4,360.91
22936,Jill Diaz,$4,360.91
24283,Aimee Zheng,$4,360.91
23119,Gilbert Zhao,$4,359.81
24475,Gilbert Zhou,$4,359.81
24305,Warren Chow,$4,359.81
23649,Naomi Ruiz,$4,359.81
24377,Richard Wood,$4,359.81
22987,Jerome Dominguez,$4,355.95
18045,Toni Arun,$4,355.39
17952,Brendan Beck,$4,355.39
23664,Sandra Guo,$4,355.39
17761,Kristopher Sai,$4,355.39
12248,Devin Taylor,$4,353.68
12252,Omar Liu,$4,352.54
16569,Colleen Li,$4,349.88
23429,Jenny Kumar,$4,349.88
23640,Bruce Jiménez,$4,349.88
21231,Christine Goel,$4,349.88
21979,Philip Gutierrez,$4,349.88
21228,Cassidy Henderson,$4,349.88
23658,Ross Arun,$4,349.88
17789,Kari Dominguez,$4,349.88
23116,Jerome Vazquez,$4,349.88
21985,Eddie Torres,$4,349.88
23343,Bruce Rubio,$4,349.88
21258,Alfredo Serrano,$4,349.88
23423,Adam Powell,$4,349.88
17762,Rachel Rodriguez,$4,349.88
22926,Keith Yuan,$4,349.88
21222,Kelvin Xu,$4,349.88
29399,Janet Gomez,$4,349.80
21200,Alison Kumar,$4,345.46
17963,Natalie Collins,$4,345.46
17947,Erick Srini,$4,345.46
17989,Tiffany Sun,$4,345.46
23117,Bruce Sanz,$4,344.33
17941,David Jenkins,$4,344.33
16937,Craig Rubio,$4,338.82
17765,Valerie Zhang,$4,338.82
12251,Troy Suri,$4,337.09
17796,Eduardo Taylor,$4,332.73
23660,Christy Tang,$4,328.88
21256,Meghan Torres,$4,328.88
23662,Cynthia Sanchez,$4,328.88
17928,Terrence She,$4,328.88
23409,Brad Raji,$4,328.88
24282,Damien Raji,$4,328.88
23533,Rafael Nath,$4,328.88
21197,Sheena Pal,$4,328.88
22004,Meghan Ortega,$4,328.88
18027,Alexia Griffin,$4,328.88
22950,Nicole Cox,$4,328.88
23435,Rosa Chen,$4,328.88
22966,Jodi Chapman,$4,328.88
22933,Kelli Chande,$4,328.88
23651,Marvin Alvarez,$4,328.88
22033,Marshall Zhao,$4,328.88
24463,Kristen Zheng,$4,328.88
22959,Julie Yuan,$4,328.88
17848,Jaime Yuan,$4,328.88
12243,Kristy Rubio,$4,326.05
23118,Monique Moreno,$4,324.77
22927,Jon Guo,$4,324.77
22946,Bryant Kapoor,$4,322.24
23422,Casey Alonso,$4,322.24
24590,Diana Alonso,$4,322.24
21194,Tara Nara,$4,322.24
20716,Kristina Arun,$4,321.98
17769,Nathan Martin,$4,320.37
21259,Curtis Cai,$4,317.83
17799,Alejandro Guo,$4,317.83
23652,Roger Goel,$4,317.83
17934,Nelson Gill,$4,317.28
17768,Luis Parker,$4,317.28
21193,Philip Hernandez,$4,315.60
22953,Barbara Liang,$4,308.94
23107,Michele Kumar,$4,305.67
17764,Terrance Garcia,$4,305.67
22031,Jorge Cai,$4,305.67
24592,Jay Martinez,$4,305.67
17929,Alfredo Rubio,$4,305.67
17942,Steven Watson,$4,305.67
22961,Nina She,$4,300.15
17082,Morgan Smith,$4,300.15
17784,Mayra Patel,$4,300.15
23434,Katie Nath,$4,290.22
24601,Natasha Munoz,$4,290.22
23433,Pedro Muñoz,$4,290.22
21206,Roberto Moreno,$4,290.22
17893,Omar Rai,$4,290.22
24482,Roy Ramos,$4,290.22
17722,Jerome Serrano,$4,290.22
17946,Jocelyn Washington,$4,290.22
22910,Latoya Tang,$4,290.22
24587,Suzanne Sun,$4,290.22
21986,Kristi Chapman,$4,290.22
23663,Neil Dominguez,$4,290.22
21180,Katherine Flores,$4,290.22
22032,Ivan Fernandez,$4,290.22
24602,Preston Garcia,$4,290.22
24474,Rosa Guo,$4,290.22
21982,Deborah Lal,$4,290.22
23545,Lacey Liu,$4,290.22
24302,Cesar Kapoor,$4,290.22
22931,Logan Johnson,$4,290.22
17940,Tommy Yuan,$4,290.22
23344,Sharon Xu,$4,290.22
14010,Thomas Moore,$4,266.84
15014,Warren Liu,$4,266.26
15037,Jaime Raji,$4,261.30
15043,Joel Gonzalez,$4,250.81
14128,Ian Harris,$4,239.20
14134,Cassandra Fernandez,$4,237.75
16025,Jorge Sun,$4,234.24
14011,Roger Shen,$4,234.24
16027,Anne Vazquez,$4,228.17
15028,Tabitha Alvarez,$4,228.17
15041,Michele Goel,$4,228.17
15029,Alejandro Ye,$4,228.17
29630,Ty Loren Carlson,$4,222.01
14130,Rebekah Serrano,$4,214.53
14127,Lacey Zhang,$4,209.57
15042,Bryant Perez,$4,207.18
15643,Omar Raji,$4,207.18
14131,Javier Navarro,$4,207.18
16029,Abby Patel,$4,207.18
16028,Cody Cooper,$4,207.18
14523,Lydia Fernandez,$4,207.18
15648,Edgar Gonzalez,$4,207.18
15040,George Lopez,$4,207.18
15015,Randy Liu,$4,203.51
16026,Byron Jiménez,$4,203.51
15646,Emma Kelly,$4,203.51
15439,Mason Evans,$4,203.51
14132,Brandon Ross,$4,203.51
15644,Savannah Gonzalez,$4,203.07
15044,Valerie Hu,$4,202.93
16045,Evelyn Sara,$4,201.62
15435,Geoffrey Raman,$4,200.54
15032,Meredith Suarez,$4,199.09
15033,Dana Moreno,$4,196.13
14316,Leonard Anand,$4,196.09
15438,Arthur Rodriguez,$4,186.49
15030,Jeffery Zheng,$4,183.96
15036,Derek She,$4,182.51
15645,Javier Gill,$4,182.51
14007,Rebekah Garcia,$4,168.51
14125,Shane Gonzalez,$4,168.51
15262,Jan Gonzalez,$4,168.51
15642,Cara Gao,$4,168.51
15425,Tina Sai,$4,168.51
15436,Patricia Suri,$4,168.51
15035,Jay Mehta,$4,168.51
15647,Dawn He,$4,159.30
14133,Ricardo Kumar,$4,159.30
16054,Hector Ortega,$4,154.10
14855,Deanna Weber,$4,153.78
16053,Frederick Perez,$4,146.38
14129,Monica Martinez,$4,143.85
16031,Ian Allen,$4,143.85
15038,Cedric Yang,$4,143.85
16033,Erica Lin,$4,136.45
14260,Frank Ruiz,$4,106.43
29640,Pamela Carlson,$4,068.47
24604,Melvin Rai,$4,068.39
14101,Franklin Lal,$4,066.29
14102,Lisa Huang,$4,052.29
16011,Maria Murphy,$4,041.27
14306,Byron Ramos,$4,036.82
14305,Brendan Shen,$4,035.68
14345,Kristi Rodriguez,$4,022.11
29848,Helge Hoeing,$4,022.10
14303,Briana Ramos,$4,018.78
14259,Antonio Flores,$4,012.18
29838,Fran Highfill,$4,010.95
24605,Roger Wang,$4,008.73
23540,Bruce Lopez,$4,007.64
24360,Carolyn Diaz,$4,007.64
24502,Deb Price,$4,003.77
29998,Jane McCarty,$399,980.88
29587,John Brooks,$399,672.86
29831,Irene Hernandez,$397.33
29929,Jeffrey Kurtz,$393,520.80
25818,Aaron Hill,$39.74
17341,Andy Alonso,$39.74
27680,Benjamin Foster,$39.47
25262,Andre Chandra,$39.47
22498,Pedro Jimenez,$39.47
24871,Kelsey Luo,$39.47
27462,Xavier Rodriguez,$39.47
17908,Warren Yang,$39.47
19807,Shannon Zhao,$39.19
29677,William Conner,$39,661.42
19224,Stephanie Henderson,$389.53
29629,Carlton Carlisle,$389,437.66
17381,Krystal Guo,$384.46
30072,Andrea Thomsen,$383.00
30094,Sairaj Uddin,$381,763.55
29995,Stacie Mcanich,$381,608.00
16609,Gary Jimenez,$380.16
16733,Douglas Srini,$38.96
26291,Blake Walker,$38.93
19333,Candace Malhotra,$38.93
16507,Tracy Nath,$38.93
29023,Dalton Campbell,$38.93
26118,Ashley Butler,$38.93
26287,Elijah Baker,$38.93
25849,Danielle Cooper,$38.93
26470,Marcus Cooper,$38.93
26193,Luis Edwards,$38.93
12422,Hailey Evans,$38.68
21409,Johnny Deng,$38.68
27145,Pamela Chapman,$38.68
13695,Christian Clark,$38.68
21176,Raul Chande,$38.68
15706,Tina Arthur,$38.68
21954,Yolanda Andersen,$38.68
13831,Eddie Alvarez,$38.68
19666,Hailey Alexander,$38.68
12419,Destiny Bell,$38.68
12429,Melvin Black,$38.68
21989,Erik Jimenez,$38.68
13819,Max Gill,$38.68
21175,Armando Gomez,$38.68
13817,Jenny Huang,$38.68
12406,Ross Gutierrez,$38.68
27495,Nina Luo,$38.68
15704,Peter Luo,$38.68
21879,Louis Ma,$38.68
22841,Douglas Martinez,$38.68
15355,Janelle Martinez,$38.68
12767,Christopher Robinson,$38.68
11511,Caleb Perry,$38.68
15689,Stacey Wang,$38.68
21953,Marvin Vazquez,$38.68
21186,Randall Vazquez,$38.68
16582,Frank Torres,$38.68
11935,Jessica Taylor,$38.68
21962,Kristi Smith,$38.68
17219,Kelsey Sharma,$38.68
18901,Connor Shan,$38.68
15707,Robin Rubio,$38.68
21988,Alisha Zhao,$38.68
22210,Martha Yang,$38.68
12739,Evan Young,$38.68
12233,Jerry Yuan,$38.66
12234,Clarence Zeng,$38.66
12312,Jake Zhao,$38.66
12368,Rodney Rubio,$38.66
28585,Julian Russell,$38.66
11435,Robin Romero,$38.66
11552,Eddie Rubio,$38.66
11600,Linda Rubio,$38.66
11554,Sydney Simmons,$38.66
11559,Frederick Subram,$38.66
11573,Meagan Subram,$38.66
12274,Javier Torres,$38.66
12387,Meredith Vazquez,$38.66
12223,Felicia Vazquez,$38.66
28593,Faith Peterson,$38.66
11580,Melvin Raje,$38.66
28783,Makayla Rivera,$38.66
11486,Ariana Rogers,$38.66
12238,Monica Raman,$38.66
